timestamp,sensor_id,sensor_type,value,factory,line,status
2026-04-26 22:40:24.496415,sensor_0172,vibration,71.9,Factory-B,Line-2,ERROR
2026-04-26 22:40:25.496415,sensor_0934,vibration,29.85,Factory-D,Line-1,OK
2026-04-26 22:40:26.496415,sensor_0975,humidity,51.37,Factory-C,Line-1,OK
2026-04-26 22:40:27.496415,sensor_0001,vibration,19.3,Factory-B,Line-4,OK
2026-04-26 22:40:28.496415,sensor_0082,pressure,100.89,Factory-D,Line-1,WARN
2026-04-26 22:40:29.496415,sensor_0672,temperature,112.42,Factory-D,Line-4,ERROR
2026-04-26 22:40:30.496415,sensor_0432,vibration,18.1,Factory-B,Line-3,OK
2026-04-26 22:40:31.496415,sensor_0156,temperature,72.15,Factory-C,Line-1,WARN
2026-04-26 22:40:32.496415,sensor_0993,vibration,3.82,Factory-A,Line-1,OK
2026-04-26 22:40:33.496415,sensor_0293,temperature,103.38,Factory-D,Line-1,ERROR
2026-04-26 22:40:34.496415,sensor_0151,temperature,112.36,Factory-C,Line-4,ERROR
2026-04-26 22:40:35.496415,sensor_0564,temperature,107.76,Factory-C,Line-3,ERROR
2026-04-26 22:40:36.496415,sensor_0391,temperature,126.69,Factory-C,Line-3,ERROR
2026-04-26 22:40:37.496415,sensor_0082,humidity,91.79,Factory-D,Line-3,ERROR
2026-04-26 22:40:38.496415,sensor_0741,humidity,85.72,Factory-A,Line-1,ERROR
2026-04-26 22:40:39.496415,sensor_0763,temperature,41.88,Factory-A,Line-1,OK
2026-04-26 22:40:40.496415,sensor_0054,temperature,48.28,Factory-B,Line-3,OK
2026-04-26 22:40:41.496415,sensor_0276,vibration,69.79,Factory-B,Line-3,ERROR
2026-04-26 22:40:42.496415,sensor_0475,pressure,75.19,Factory-C,Line-2,WARN
2026-04-26 22:40:43.496415,sensor_0035,temperature,103.93,Factory-C,Line-3,ERROR
2026-04-26 22:40:44.496415,sensor_0803,vibration,55.07,Factory-A,Line-1,OK
2026-04-26 22:40:45.496415,sensor_0501,temperature,78.81,Factory-D,Line-4,WARN
2026-04-26 22:40:46.496415,sensor_0113,humidity,48.87,Factory-D,Line-3,OK
2026-04-26 22:40:47.496415,sensor_0004,humidity,26.63,Factory-A,Line-1,OK
2026-04-26 22:40:48.496415,sensor_0521,humidity,83.22,Factory-D,Line-3,ERROR
2026-04-26 22:40:49.496415,sensor_0628,humidity,24.71,Factory-C,Line-4,OK
2026-04-26 22:40:50.496415,sensor_0577,pressure,130.51,Factory-A,Line-1,WARN
2026-04-26 22:40:51.496415,sensor_0146,temperature,90.69,Factory-A,Line-2,WARN
2026-04-26 22:40:52.496415,sensor_0883,humidity,76.93,Factory-B,Line-3,WARN
2026-04-26 22:40:53.496415,sensor_0167,vibration,1.33,Factory-A,Line-3,OK
2026-04-26 22:40:54.496415,sensor_0991,temperature,81.25,Factory-B,Line-4,WARN
2026-04-26 22:40:55.496415,sensor_0970,vibration,25.12,Factory-D,Line-2,OK
2026-04-26 22:40:56.496415,sensor_0961,temperature,75.66,Factory-A,Line-4,WARN
2026-04-26 22:40:57.496415,sensor_0841,humidity,65.23,Factory-C,Line-4,OK
2026-04-26 22:40:58.496415,sensor_0268,pressure,153.8,Factory-C,Line-4,ERROR
2026-04-26 22:40:59.496415,sensor_0560,pressure,175.74,Factory-D,Line-3,ERROR
2026-04-26 22:41:00.496415,sensor_0924,pressure,151.8,Factory-A,Line-3,ERROR
2026-04-26 22:41:01.496415,sensor_0042,pressure,89.95,Factory-C,Line-1,WARN
2026-04-26 22:41:02.496415,sensor_0333,temperature,95.73,Factory-D,Line-1,WARN
2026-04-26 22:41:03.496415,sensor_0575,vibration,66.09,Factory-C,Line-2,ERROR
2026-04-26 22:41:04.496415,sensor_0594,humidity,58.39,Factory-A,Line-4,OK
2026-04-26 22:41:05.496415,sensor_0942,humidity,57.85,Factory-C,Line-2,OK
2026-04-26 22:41:06.496415,sensor_0268,pressure,151.77,Factory-C,Line-1,ERROR
2026-04-26 22:41:07.496415,sensor_0275,vibration,18.98,Factory-C,Line-1,OK
2026-04-26 22:41:08.496415,sensor_0743,humidity,45.09,Factory-A,Line-1,OK
2026-04-26 22:41:09.496415,sensor_0756,humidity,83.83,Factory-C,Line-1,ERROR
2026-04-26 22:41:10.496415,sensor_0801,humidity,76.53,Factory-C,Line-4,WARN
2026-04-26 22:41:11.496415,sensor_0929,vibration,19.31,Factory-A,Line-4,OK
2026-04-26 22:41:12.496415,sensor_0833,pressure,149.71,Factory-B,Line-4,WARN
2026-04-26 22:41:13.496415,sensor_0035,vibration,59.17,Factory-D,Line-2,OK
2026-04-26 22:41:14.496415,sensor_0454,temperature,21.09,Factory-D,Line-4,OK
2026-04-26 22:41:15.496415,sensor_0248,humidity,79.06,Factory-C,Line-2,WARN
2026-04-26 22:41:16.496415,sensor_0568,temperature,98.95,Factory-B,Line-3,WARN
2026-04-26 22:41:17.496415,sensor_0585,temperature,64.27,Factory-C,Line-4,OK
2026-04-26 22:41:18.496415,sensor_0538,pressure,82.32,Factory-B,Line-1,WARN
2026-04-26 22:41:19.496415,sensor_0930,pressure,72.36,Factory-B,Line-3,WARN
2026-04-26 22:41:20.496415,sensor_0189,vibration,38.51,Factory-D,Line-1,OK
2026-04-26 22:41:21.496415,sensor_0609,temperature,34.36,Factory-D,Line-3,OK
2026-04-26 22:41:22.496415,sensor_0361,vibration,30.01,Factory-A,Line-1,OK
2026-04-26 22:41:23.496415,sensor_0416,temperature,103.85,Factory-C,Line-2,ERROR
2026-04-26 22:41:24.496415,sensor_0052,humidity,49.4,Factory-B,Line-4,OK
2026-04-26 22:41:25.496415,sensor_0226,temperature,89.97,Factory-C,Line-3,WARN
2026-04-26 22:41:26.496415,sensor_0923,humidity,85.74,Factory-A,Line-3,ERROR
2026-04-26 22:41:27.496415,sensor_0661,temperature,104.14,Factory-C,Line-4,ERROR
2026-04-26 22:41:28.496415,sensor_0575,pressure,144.1,Factory-D,Line-2,WARN
2026-04-26 22:41:29.496415,sensor_0171,humidity,33.94,Factory-A,Line-2,OK
2026-04-26 22:41:30.496415,sensor_0316,temperature,56.28,Factory-A,Line-4,OK
2026-04-26 22:41:31.496415,sensor_0705,temperature,63.81,Factory-D,Line-4,OK
2026-04-26 22:41:32.496415,sensor_0532,humidity,52.8,Factory-B,Line-4,OK
2026-04-26 22:41:33.496415,sensor_0091,pressure,64.76,Factory-D,Line-1,OK
2026-04-26 22:41:34.496415,sensor_0628,vibration,62.69,Factory-D,Line-2,ERROR
2026-04-26 22:41:35.496415,sensor_0597,humidity,64.23,Factory-A,Line-1,OK
2026-04-26 22:41:36.496415,sensor_0350,pressure,142.8,Factory-A,Line-1,WARN
2026-04-26 22:41:37.496415,sensor_0705,vibration,26.39,Factory-C,Line-2,OK
2026-04-26 22:41:38.496415,sensor_0268,vibration,34.56,Factory-B,Line-4,OK
2026-04-26 22:41:39.496415,sensor_0159,pressure,99.6,Factory-B,Line-1,WARN
2026-04-26 22:41:40.496415,sensor_0572,vibration,26.33,Factory-B,Line-4,OK
2026-04-26 22:41:41.496415,sensor_0116,humidity,84.07,Factory-D,Line-2,ERROR
2026-04-26 22:41:42.496415,sensor_0460,temperature,77.26,Factory-B,Line-3,WARN
2026-04-26 22:41:43.496415,sensor_0194,humidity,58.29,Factory-A,Line-2,OK
2026-04-26 22:41:44.496415,sensor_0076,vibration,77.11,Factory-B,Line-2,ERROR
2026-04-26 22:41:45.496415,sensor_0349,pressure,58.91,Factory-B,Line-1,OK
2026-04-26 22:41:46.496415,sensor_0587,vibration,60.11,Factory-B,Line-1,ERROR
2026-04-26 22:41:47.496415,sensor_0812,humidity,78.53,Factory-D,Line-2,WARN
2026-04-26 22:41:48.496415,sensor_0432,humidity,22.49,Factory-B,Line-4,OK
2026-04-26 22:41:49.496415,sensor_0043,humidity,28.05,Factory-C,Line-1,OK
2026-04-26 22:41:50.496415,sensor_0723,humidity,26.12,Factory-A,Line-1,OK
2026-04-26 22:41:51.496415,sensor_0881,temperature,34.53,Factory-D,Line-2,OK
2026-04-26 22:41:52.496415,sensor_0598,humidity,76.15,Factory-D,Line-2,WARN
2026-04-26 22:41:53.496415,sensor_0991,humidity,56.02,Factory-C,Line-2,OK
2026-04-26 22:41:54.496415,sensor_0583,pressure,114.04,Factory-D,Line-1,WARN
2026-04-26 22:41:55.496415,sensor_0440,vibration,38.62,Factory-D,Line-3,OK
2026-04-26 22:41:56.496415,sensor_0794,temperature,115.44,Factory-C,Line-3,ERROR
2026-04-26 22:41:57.496415,sensor_0725,pressure,129.2,Factory-A,Line-3,WARN
2026-04-26 22:41:58.496415,sensor_0408,pressure,62.21,Factory-B,Line-4,OK
2026-04-26 22:41:59.496415,sensor_0659,vibration,15.37,Factory-A,Line-2,OK
2026-04-26 22:42:00.496415,sensor_0220,temperature,98.33,Factory-D,Line-1,WARN
2026-04-26 22:42:01.496415,sensor_0928,temperature,67.57,Factory-D,Line-2,OK
2026-04-26 22:42:02.496415,sensor_0823,humidity,80.05,Factory-A,Line-2,ERROR
2026-04-26 22:42:03.496415,sensor_0363,temperature,121.23,Factory-C,Line-1,ERROR
2026-04-26 22:42:04.496415,sensor_0350,temperature,38.34,Factory-C,Line-2,OK
2026-04-26 22:42:05.496415,sensor_0665,temperature,108.04,Factory-C,Line-1,ERROR
2026-04-26 22:42:06.496415,sensor_0578,pressure,115.97,Factory-B,Line-3,WARN
2026-04-26 22:42:07.496415,sensor_0395,temperature,108.17,Factory-A,Line-1,ERROR
2026-04-26 22:42:08.496415,sensor_0318,vibration,2.23,Factory-B,Line-1,OK
2026-04-26 22:42:09.496415,sensor_0533,vibration,60.15,Factory-B,Line-1,ERROR
2026-04-26 22:42:10.496415,sensor_0227,pressure,159.37,Factory-B,Line-1,ERROR
2026-04-26 22:42:11.496415,sensor_0775,humidity,24.69,Factory-B,Line-3,OK
2026-04-26 22:42:12.496415,sensor_0355,humidity,29.65,Factory-A,Line-1,OK
2026-04-26 22:42:13.496415,sensor_0047,temperature,95.26,Factory-D,Line-2,WARN
2026-04-26 22:42:14.496415,sensor_0655,humidity,75.01,Factory-C,Line-4,WARN
2026-04-26 22:42:15.496415,sensor_0409,pressure,89.18,Factory-D,Line-4,WARN
2026-04-26 22:42:16.496415,sensor_0530,humidity,45.94,Factory-B,Line-2,OK
2026-04-26 22:42:17.496415,sensor_0132,pressure,66.16,Factory-C,Line-1,OK
2026-04-26 22:42:18.496415,sensor_0932,pressure,105.16,Factory-D,Line-2,WARN
2026-04-26 22:42:19.496415,sensor_0733,pressure,64.17,Factory-C,Line-4,OK
2026-04-26 22:42:20.496415,sensor_0455,humidity,92.81,Factory-B,Line-1,ERROR
2026-04-26 22:42:21.496415,sensor_0912,pressure,58.34,Factory-C,Line-4,OK
2026-04-26 22:42:22.496415,sensor_0311,humidity,68.48,Factory-A,Line-1,OK
2026-04-26 22:42:23.496415,sensor_0558,humidity,61.17,Factory-A,Line-2,OK
2026-04-26 22:42:24.496415,sensor_0641,humidity,43.58,Factory-A,Line-4,OK
2026-04-26 22:42:25.496415,sensor_0104,humidity,82.42,Factory-A,Line-2,ERROR
2026-04-26 22:42:26.496415,sensor_0509,humidity,53.49,Factory-C,Line-4,OK
2026-04-26 22:42:27.496415,sensor_0154,temperature,26.45,Factory-D,Line-1,OK
2026-04-26 22:42:28.496415,sensor_0057,pressure,93.04,Factory-D,Line-4,WARN
2026-04-26 22:42:29.496415,sensor_0646,pressure,121.42,Factory-B,Line-1,WARN
2026-04-26 22:42:30.496415,sensor_0110,vibration,18.63,Factory-D,Line-4,OK
2026-04-26 22:42:31.496415,sensor_0049,pressure,91.24,Factory-D,Line-3,WARN
2026-04-26 22:42:32.496415,sensor_0684,humidity,28.93,Factory-D,Line-2,OK
2026-04-26 22:42:33.496415,sensor_0521,humidity,20.61,Factory-B,Line-4,OK
2026-04-26 22:42:34.496415,sensor_0747,pressure,99.31,Factory-C,Line-1,WARN
2026-04-26 22:42:35.496415,sensor_0360,pressure,122.54,Factory-A,Line-3,WARN
2026-04-26 22:42:36.496415,sensor_0756,temperature,91.24,Factory-B,Line-3,WARN
2026-04-26 22:42:37.496415,sensor_0660,pressure,74.29,Factory-A,Line-1,WARN
2026-04-26 22:42:38.496415,sensor_0994,pressure,119.17,Factory-D,Line-1,WARN
2026-04-26 22:42:39.496415,sensor_0529,pressure,79.29,Factory-B,Line-2,WARN
2026-04-26 22:42:40.496415,sensor_0221,temperature,33.43,Factory-D,Line-1,OK
2026-04-26 22:42:41.496415,sensor_0137,vibration,13.88,Factory-A,Line-4,OK
2026-04-26 22:42:42.496415,sensor_0838,vibration,31.26,Factory-C,Line-1,OK
2026-04-26 22:42:43.496415,sensor_0550,temperature,48.8,Factory-A,Line-4,OK
2026-04-26 22:42:44.496415,sensor_0148,vibration,46.6,Factory-B,Line-2,OK
2026-04-26 22:42:45.496415,sensor_0235,pressure,177.85,Factory-D,Line-4,ERROR
2026-04-26 22:42:46.496415,sensor_0010,vibration,12.35,Factory-C,Line-1,OK
2026-04-26 22:42:47.496415,sensor_0208,temperature,86.42,Factory-B,Line-2,WARN
2026-04-26 22:42:48.496415,sensor_0317,pressure,124.97,Factory-C,Line-2,WARN
2026-04-26 22:42:49.496415,sensor_0268,temperature,43.32,Factory-B,Line-2,OK
2026-04-26 22:42:50.496415,sensor_0753,pressure,174.82,Factory-D,Line-4,ERROR
2026-04-26 22:42:51.496415,sensor_0676,temperature,83.03,Factory-A,Line-4,WARN
2026-04-26 22:42:52.496415,sensor_0319,vibration,2.68,Factory-A,Line-4,OK
2026-04-26 22:42:53.496415,sensor_0948,humidity,59.26,Factory-D,Line-2,OK
2026-04-26 22:42:54.496415,sensor_0539,humidity,91.9,Factory-A,Line-4,ERROR
2026-04-26 22:42:55.496415,sensor_0309,temperature,112.22,Factory-B,Line-4,ERROR
2026-04-26 22:42:56.496415,sensor_0692,temperature,113.03,Factory-C,Line-3,ERROR
2026-04-26 22:42:57.496415,sensor_0828,pressure,75.02,Factory-B,Line-4,WARN
2026-04-26 22:42:58.496415,sensor_0762,vibration,52.68,Factory-A,Line-4,OK
2026-04-26 22:42:59.496415,sensor_0913,temperature,86.93,Factory-D,Line-1,WARN
2026-04-26 22:43:00.496415,sensor_0552,vibration,33.77,Factory-D,Line-1,OK
2026-04-26 22:43:01.496415,sensor_0445,temperature,129.66,Factory-C,Line-1,ERROR
2026-04-26 22:43:02.496415,sensor_0129,vibration,26.87,Factory-D,Line-3,OK
2026-04-26 22:43:03.496415,sensor_0801,pressure,167.65,Factory-B,Line-1,ERROR
2026-04-26 22:43:04.496415,sensor_0011,temperature,70.44,Factory-B,Line-3,WARN
2026-04-26 22:43:05.496415,sensor_0459,humidity,35.15,Factory-A,Line-3,OK
2026-04-26 22:43:06.496415,sensor_0056,pressure,176.98,Factory-C,Line-1,ERROR
2026-04-26 22:43:07.496415,sensor_0128,vibration,19.21,Factory-B,Line-2,OK
2026-04-26 22:43:08.496415,sensor_0773,humidity,35.87,Factory-D,Line-4,OK
2026-04-26 22:43:09.496415,sensor_0735,vibration,18.73,Factory-C,Line-3,OK
2026-04-26 22:43:10.496415,sensor_0169,pressure,62.3,Factory-B,Line-2,OK
2026-04-26 22:43:11.496415,sensor_0613,vibration,1.83,Factory-C,Line-1,OK
2026-04-26 22:43:12.496415,sensor_0796,humidity,57.04,Factory-B,Line-4,OK
2026-04-26 22:43:13.496415,sensor_0623,pressure,113.92,Factory-D,Line-1,WARN
2026-04-26 22:43:14.496415,sensor_0597,vibration,44.22,Factory-C,Line-2,OK
2026-04-26 22:43:15.496415,sensor_0057,temperature,48.18,Factory-A,Line-3,OK
2026-04-26 22:43:16.496415,sensor_0218,pressure,68.37,Factory-B,Line-2,OK
2026-04-26 22:43:17.496415,sensor_0843,pressure,128.01,Factory-B,Line-1,WARN
2026-04-26 22:43:18.496415,sensor_0080,humidity,41.29,Factory-C,Line-1,OK
2026-04-26 22:43:19.496415,sensor_0262,temperature,27.12,Factory-B,Line-2,OK
2026-04-26 22:43:20.496415,sensor_0497,humidity,70.05,Factory-C,Line-2,WARN
2026-04-26 22:43:21.496415,sensor_0745,vibration,18.58,Factory-C,Line-4,OK
2026-04-26 22:43:22.496415,sensor_0157,pressure,141.06,Factory-D,Line-1,WARN
2026-04-26 22:43:23.496415,sensor_0112,vibration,70.45,Factory-B,Line-3,ERROR
2026-04-26 22:43:24.496415,sensor_0897,humidity,54.58,Factory-B,Line-1,OK
2026-04-26 22:43:25.496415,sensor_0954,temperature,111.01,Factory-A,Line-2,ERROR
2026-04-26 22:43:26.496415,sensor_0103,pressure,157.86,Factory-A,Line-4,ERROR
2026-04-26 22:43:27.496415,sensor_0504,humidity,44.27,Factory-A,Line-4,OK
2026-04-26 22:43:28.496415,sensor_0330,temperature,20.26,Factory-C,Line-4,OK
2026-04-26 22:43:29.496415,sensor_0032,pressure,179.38,Factory-A,Line-2,ERROR
2026-04-26 22:43:30.496415,sensor_0257,humidity,86.58,Factory-B,Line-4,ERROR
2026-04-26 22:43:31.496415,sensor_0205,temperature,63.84,Factory-D,Line-1,OK
2026-04-26 22:43:32.496415,sensor_0201,pressure,81.87,Factory-D,Line-3,WARN
2026-04-26 22:43:33.496415,sensor_0128,pressure,139.83,Factory-B,Line-4,WARN
2026-04-26 22:43:34.496415,sensor_0725,pressure,69.08,Factory-B,Line-1,OK
2026-04-26 22:43:35.496415,sensor_0664,pressure,146.45,Factory-B,Line-4,WARN
2026-04-26 22:43:36.496415,sensor_0135,temperature,84.56,Factory-A,Line-2,WARN
2026-04-26 22:43:37.496415,sensor_0730,vibration,33.33,Factory-C,Line-4,OK
2026-04-26 22:43:38.496415,sensor_0753,temperature,119.83,Factory-C,Line-1,ERROR
2026-04-26 22:43:39.496415,sensor_0401,humidity,65.2,Factory-A,Line-3,OK
2026-04-26 22:43:40.496415,sensor_0530,temperature,32.63,Factory-D,Line-3,OK
2026-04-26 22:43:41.496415,sensor_0875,temperature,27.34,Factory-D,Line-1,OK
2026-04-26 22:43:42.496415,sensor_0409,pressure,147.85,Factory-C,Line-2,WARN
2026-04-26 22:43:43.496415,sensor_0515,pressure,155.19,Factory-C,Line-4,ERROR
2026-04-26 22:43:44.496415,sensor_0826,vibration,3.67,Factory-C,Line-3,OK
2026-04-26 22:43:45.496415,sensor_0418,temperature,43.81,Factory-D,Line-1,OK
2026-04-26 22:43:46.496415,sensor_0499,pressure,135.22,Factory-A,Line-3,WARN
2026-04-26 22:43:47.496415,sensor_0264,vibration,48.31,Factory-C,Line-2,OK
2026-04-26 22:43:48.496415,sensor_0805,pressure,120.57,Factory-D,Line-4,WARN
2026-04-26 22:43:49.496415,sensor_0174,humidity,86.53,Factory-D,Line-4,ERROR
2026-04-26 22:43:50.496415,sensor_0758,temperature,53.21,Factory-D,Line-2,OK
2026-04-26 22:43:51.496415,sensor_0268,pressure,93.36,Factory-A,Line-1,WARN
2026-04-26 22:43:52.496415,sensor_0462,temperature,33.67,Factory-B,Line-1,OK
2026-04-26 22:43:53.496415,sensor_0954,vibration,15.3,Factory-B,Line-2,OK
2026-04-26 22:43:54.496415,sensor_0390,vibration,7.97,Factory-B,Line-3,OK
2026-04-26 22:43:55.496415,sensor_0825,temperature,87.78,Factory-D,Line-1,WARN
2026-04-26 22:43:56.496415,sensor_0685,pressure,89.84,Factory-A,Line-3,WARN
2026-04-26 22:43:57.496415,sensor_0515,vibration,31.37,Factory-C,Line-1,OK
2026-04-26 22:43:58.496415,sensor_0335,pressure,161.04,Factory-C,Line-3,ERROR
2026-04-26 22:43:59.496415,sensor_0091,pressure,110.91,Factory-D,Line-4,WARN
2026-04-26 22:44:00.496415,sensor_0980,vibration,75.02,Factory-C,Line-1,ERROR
2026-04-26 22:44:01.496415,sensor_0343,pressure,158.44,Factory-B,Line-4,ERROR
2026-04-26 22:44:02.496415,sensor_0055,vibration,59.1,Factory-B,Line-2,OK
2026-04-26 22:44:03.496415,sensor_0441,humidity,54.74,Factory-C,Line-1,OK
2026-04-26 22:44:04.496415,sensor_0808,pressure,162.56,Factory-A,Line-2,ERROR
2026-04-26 22:44:05.496415,sensor_0467,pressure,104.61,Factory-A,Line-3,WARN
2026-04-26 22:44:06.496415,sensor_0794,temperature,87.93,Factory-C,Line-3,WARN
2026-04-26 22:44:07.496415,sensor_0829,pressure,100.47,Factory-C,Line-1,WARN
2026-04-26 22:44:08.496415,sensor_0700,vibration,17.88,Factory-C,Line-2,OK
2026-04-26 22:44:09.496415,sensor_0213,pressure,84.36,Factory-B,Line-1,WARN
2026-04-26 22:44:10.496415,sensor_0750,temperature,71.19,Factory-A,Line-2,WARN
2026-04-26 22:44:11.496415,sensor_0377,temperature,39.04,Factory-A,Line-1,OK
2026-04-26 22:44:12.496415,sensor_0524,temperature,50.04,Factory-B,Line-4,OK
2026-04-26 22:44:13.496415,sensor_0981,vibration,64.09,Factory-C,Line-3,ERROR
2026-04-26 22:44:14.496415,sensor_0222,temperature,49.56,Factory-B,Line-4,OK
2026-04-26 22:44:15.496415,sensor_0725,humidity,25.94,Factory-B,Line-4,OK
2026-04-26 22:44:16.496415,sensor_0606,humidity,32.45,Factory-A,Line-4,OK
2026-04-26 22:44:17.496415,sensor_0894,pressure,89.54,Factory-A,Line-1,WARN
2026-04-26 22:44:18.496415,sensor_0719,temperature,121.76,Factory-C,Line-1,ERROR
2026-04-26 22:44:19.496415,sensor_0095,humidity,46.55,Factory-B,Line-1,OK
2026-04-26 22:44:20.496415,sensor_0591,temperature,65.95,Factory-C,Line-2,OK
2026-04-26 22:44:21.496415,sensor_0765,humidity,70.93,Factory-C,Line-3,WARN
2026-04-26 22:44:22.496415,sensor_0743,temperature,75.96,Factory-D,Line-4,WARN
2026-04-26 22:44:23.496415,sensor_0523,vibration,19.9,Factory-C,Line-4,OK
2026-04-26 22:44:24.496415,sensor_0348,temperature,36.35,Factory-C,Line-4,OK
2026-04-26 22:44:25.496415,sensor_0808,humidity,76.66,Factory-C,Line-2,WARN
2026-04-26 22:44:26.496415,sensor_0855,pressure,56.45,Factory-D,Line-3,OK
2026-04-26 22:44:27.496415,sensor_0449,humidity,33.27,Factory-B,Line-1,OK
2026-04-26 22:44:28.496415,sensor_0298,vibration,22.8,Factory-A,Line-1,OK
2026-04-26 22:44:29.496415,sensor_0174,vibration,12.67,Factory-A,Line-1,OK
2026-04-26 22:44:30.496415,sensor_0285,humidity,31.58,Factory-B,Line-2,OK
2026-04-26 22:44:31.496415,sensor_0087,temperature,28.1,Factory-D,Line-1,OK
2026-04-26 22:44:32.496415,sensor_0688,pressure,140.04,Factory-B,Line-4,WARN
2026-04-26 22:44:33.496415,sensor_0179,temperature,127.5,Factory-D,Line-2,ERROR
2026-04-26 22:44:34.496415,sensor_0590,temperature,97.39,Factory-B,Line-1,WARN
2026-04-26 22:44:35.496415,sensor_0962,humidity,94.55,Factory-A,Line-2,ERROR
2026-04-26 22:44:36.496415,sensor_0317,pressure,167.23,Factory-D,Line-2,ERROR
2026-04-26 22:44:37.496415,sensor_0224,pressure,67.33,Factory-A,Line-1,OK
2026-04-26 22:44:38.496415,sensor_0731,vibration,78.08,Factory-B,Line-3,ERROR
2026-04-26 22:44:39.496415,sensor_0875,temperature,102.88,Factory-D,Line-1,ERROR
2026-04-26 22:44:40.496415,sensor_0260,humidity,82.8,Factory-A,Line-3,ERROR
2026-04-26 22:44:41.496415,sensor_0224,pressure,101.97,Factory-B,Line-1,WARN
2026-04-26 22:44:42.496415,sensor_0298,pressure,137.32,Factory-A,Line-1,WARN
2026-04-26 22:44:43.496415,sensor_0380,temperature,106.73,Factory-A,Line-3,ERROR
2026-04-26 22:44:44.496415,sensor_0292,pressure,73.79,Factory-D,Line-2,WARN
2026-04-26 22:44:45.496415,sensor_0828,pressure,120.43,Factory-B,Line-1,WARN
2026-04-26 22:44:46.496415,sensor_0013,temperature,48.99,Factory-D,Line-3,OK
2026-04-26 22:44:47.496415,sensor_0858,vibration,63.4,Factory-D,Line-1,ERROR
2026-04-26 22:44:48.496415,sensor_0379,pressure,149.81,Factory-C,Line-4,WARN
2026-04-26 22:44:49.496415,sensor_0144,pressure,152.54,Factory-C,Line-2,ERROR
2026-04-26 22:44:50.496415,sensor_0131,temperature,91.87,Factory-A,Line-2,WARN
2026-04-26 22:44:51.496415,sensor_0210,temperature,78.87,Factory-A,Line-4,WARN
2026-04-26 22:44:52.496415,sensor_0330,pressure,72.56,Factory-D,Line-3,WARN
2026-04-26 22:44:53.496415,sensor_0483,temperature,128.52,Factory-A,Line-1,ERROR
2026-04-26 22:44:54.496415,sensor_0916,pressure,83.11,Factory-D,Line-4,WARN
2026-04-26 22:44:55.496415,sensor_0766,vibration,48.72,Factory-B,Line-4,OK
2026-04-26 22:44:56.496415,sensor_0718,humidity,62.57,Factory-B,Line-3,OK
2026-04-26 22:44:57.496415,sensor_0207,humidity,36.43,Factory-B,Line-3,OK
2026-04-26 22:44:58.496415,sensor_0566,vibration,44.86,Factory-C,Line-1,OK
2026-04-26 22:44:59.496415,sensor_0416,temperature,35.98,Factory-B,Line-1,OK
2026-04-26 22:45:00.496415,sensor_0546,vibration,19.65,Factory-D,Line-4,OK
2026-04-26 22:45:01.496415,sensor_0549,humidity,36.04,Factory-C,Line-4,OK
2026-04-26 22:45:02.496415,sensor_0145,temperature,51.13,Factory-D,Line-1,OK
2026-04-26 22:45:03.496415,sensor_0792,temperature,114.13,Factory-B,Line-3,ERROR
2026-04-26 22:45:04.496415,sensor_0890,temperature,101.44,Factory-A,Line-4,ERROR
2026-04-26 22:45:05.496415,sensor_0185,temperature,52.01,Factory-B,Line-2,OK
2026-04-26 22:45:06.496415,sensor_0328,humidity,86.11,Factory-B,Line-3,ERROR
2026-04-26 22:45:07.496415,sensor_0017,vibration,60.4,Factory-C,Line-3,ERROR
2026-04-26 22:45:08.496415,sensor_0396,vibration,3.34,Factory-D,Line-3,OK
2026-04-26 22:45:09.496415,sensor_0904,humidity,48.93,Factory-A,Line-4,OK
2026-04-26 22:45:10.496415,sensor_0746,temperature,114.28,Factory-D,Line-4,ERROR
2026-04-26 22:45:11.496415,sensor_0928,pressure,56.27,Factory-D,Line-2,OK
2026-04-26 22:45:12.496415,sensor_0807,humidity,58.45,Factory-C,Line-4,OK
2026-04-26 22:45:13.496415,sensor_0692,temperature,117.98,Factory-B,Line-3,ERROR
2026-04-26 22:45:14.496415,sensor_0968,humidity,52.95,Factory-B,Line-2,OK
2026-04-26 22:45:15.496415,sensor_0122,vibration,15.77,Factory-A,Line-2,OK
2026-04-26 22:45:16.496415,sensor_0936,vibration,64.56,Factory-A,Line-3,ERROR
2026-04-26 22:45:17.496415,sensor_0416,pressure,93.66,Factory-C,Line-4,WARN
2026-04-26 22:45:18.496415,sensor_0658,temperature,100.44,Factory-A,Line-1,ERROR
2026-04-26 22:45:19.496415,sensor_0114,temperature,87.28,Factory-D,Line-3,WARN
2026-04-26 22:45:20.496415,sensor_0247,vibration,16.75,Factory-B,Line-2,OK
2026-04-26 22:45:21.496415,sensor_0341,vibration,54.35,Factory-D,Line-1,OK
2026-04-26 22:45:22.496415,sensor_0653,vibration,72.34,Factory-B,Line-2,ERROR
2026-04-26 22:45:23.496415,sensor_0701,temperature,66.8,Factory-D,Line-3,OK
2026-04-26 22:45:24.496415,sensor_0555,vibration,15.99,Factory-C,Line-4,OK
2026-04-26 22:45:25.496415,sensor_0307,humidity,84.25,Factory-B,Line-2,ERROR
2026-04-26 22:45:26.496415,sensor_0582,temperature,121.73,Factory-C,Line-2,ERROR
2026-04-26 22:45:27.496415,sensor_0347,humidity,35.6,Factory-B,Line-3,OK
2026-04-26 22:45:28.496415,sensor_0383,pressure,141.78,Factory-D,Line-4,WARN
